Physician,Date,NewPrescription,Samples,Details,CompetitorNew,MedicalCPI,DRG,Psych
70,18,16,18,3,57,259.4,389.07,0
71,18,11,0,1,11,259.4,389.07,0
72,18,12,0,0,10,259.4,389.07,0
73,18,13,0,0,19,259.4,389.07,0
74,18,10,0,0,17,259.4,389.07,0
75,18,10,0,0,12,259.4,389.07,0
76,18,12,0,3,26,259.4,389.07,0
77,18,14,0,3,24,259.4,389.07,0
78,18,14,3,2,12,259.4,389.07,0
79,18,10,0,2,24,259.4,389.07,0
80,18,14,0,2,37,259.4,389.07,0
81,18,11,8,1,25,259.4,389.07,0
82,18,14,0,0,12,259.4,389.07,0
83,18,10,0,1,2,259.4,389.07,0
84,18,10,0,0,53,259.4,389.07,0
85,18,14,6,3,31,259.4,389.07,0
86,18,14,6,2,28,259.4,389.07,0
87,18,16,14,6,24,259.4,389.07,0
88,18,13,0,1,20,259.4,389.07,0
89,18,11,3,3,12,259.4,389.07,0
90,18,11,0,2,34,259.4,389.07,0
91,18,10,0,0,12,259.4,389.07,0
92,18,11,0,3,14,259.4,389.07,0
93,18,10,0,0,6,259.4,389.07,0
94,18,13,0,2,27,259.4,389.07,0
95,18,12,10,1,8,259.4,389.07,0
96,18,12,5,1,8,259.4,389.07,0
97,18,13,0,1,24,259.4,389.07,0
98,18,10,0,1,65,259.4,389.07,0
99,18,12,6,2,52,259.4,389.07,0
100,18,14,0,0,22,259.4,389.07,0
101,18,13,0,2,13,259.4,389.07,0
102,18,10,0,0,33,259.4,389.07,1
103,18,12,0,0,29,259.4,389.07,0
104,18,12,0,2,44,259.4,389.07,0
105,18,13,0,1,17,259.4,389.07,0
106,18,12,8,3,22,259.4,389.07,0
107,18,12,0,0,77,259.4,389.07,0
108,18,11,6,0,25,259.4,389.07,0
109,18,11,0,0,11,259.4,389.07,0
110,18,14,8,4,55,259.4,389.07,0
111,18,12,0,3,15,259.4,389.07,0
112,18,13,0,2,14,259.4,389.07,0
113,18,12,0,1,22,259.4,389.07,0
114,18,12,0,0,24,259.4,389.07,0
115,18,13,4,1,18,259.4,389.07,0
116,18,11,0,0,17,259.4,389.07,0
117,18,10,0,0,23,259.4,389.07,0
118,18,13,0,2,36,259.4,389.07,0
119,18,12,0,2,18,259.4,389.07,0
120,18,11,0,0,13,259.4,389.07,0
121,18,16,6,1,23,259.4,389.07,0
122,18,16,0,3,39,259.4,389.07,0
123,18,14,0,1,18,259.4,389.07,0
124,18,10,0,0,12,259.4,389.07,0
125,18,12,0,1,32,259.4,389.07,0
126,18,12,6,3,37,259.4,389.07,0
127,18,10,0,0,35,259.4,389.07,0
128,18,13,0,0,41,259.4,389.07,0
129,18,14,6,1,32,259.4,389.07,0
130,18,12,0,0,19,259.4,389.07,0
131,18,11,2,0,36,259.4,389.07,0
132,18,10,0,0,19,259.4,389.07,0
133,18,12,0,1,40,259.4,389.07,0
134,18,14,0,1,20,259.4,389.07,0
135,18,13,0,0,17,259.4,389.07,0
136,18,14,0,3,94,259.4,389.07,0
137,18,12,0,1,30,259.4,389.07,0
138,18,15,0,3,61,259.4,389.07,0
139,18,11,0,3,54,259.4,389.07,0
140,18,12,0,0,21,259.4,389.07,0
141,18,12,0,2,38,259.4,389.07,0
142,18,14,0,0,39,259.4,389.07,0
143,18,12,0,2,54,259.4,389.07,0
144,18,12,0,0,42,259.4,389.07,0
145,18,13,0,4,7,259.4,389.07,0
146,18,11,0,0,33,259.4,389.07,0
147,18,15,0,1,14,259.4,389.07,0
148,18,14,0,0,63,259.4,389.07,0
149,18,13,0,1,29,259.4,389.07,0
150,18,14,0,2,54,259.4,389.07,0
151,18,11,0,0,13,259.4,389.07,0
152,18,15,3,2,34,259.4,389.07,0
153,18,12,0,1,17,259.4,389.07,0
154,18,14,0,3,4,259.4,389.07,0
155,18,11,3,2,37,259.4,389.07,0
156,18,10,0,0,16,259.4,389.07,0
157,18,10,0,0,32,259.4,389.07,0
158,18,13,0,1,23,259.4,389.07,0
159,18,12,0,3,93,259.4,389.07,0
160,18,14,0,6,40,259.4,389.07,0
161,18,13,0,2,21,259.4,389.07,0
162,18,14,2,2,22,259.4,389.07,0
163,18,14,0,2,29,259.4,389.07,0
164,18,10,0,0,13,259.4,389.07,0
165,18,13,1,0,20,259.4,389.07,0
166,18,12,0,3,8,259.4,389.07,0
167,18,10,0,0,18,259.4,389.07,0
168,18,12,0,1,4,259.4,389.07,1
169,18,10,0,0,55,259.4,389.07,0
170,18,12,0,3,62,259.4,389.07,0
171,18,10,0,0,24,259.4,389.07,0
172,18,11,0,1,6,259.4,389.07,0
173,18,15,0,0,10,259.4,389.07,0
174,18,12,4,1,14,259.4,389.07,0
175,18,12,0,0,36,259.4,389.07,0
176,18,13,3,2,29,259.4,389.07,0
177,18,15,3,2,10,259.4,389.07,0
178,18,15,0,2,30,259.4,389.07,0
179,18,12,0,0,33,259.4,389.07,0
180,18,13,15,2,46,259.4,389.07,0
181,18,13,0,2,26,259.4,389.07,0
182,18,12,0,1,20,259.4,389.07,0
183,18,12,0,1,13,259.4,389.07,0
1,19,10,0,0,18,260.5,421.19,1
2,19,12,0,2,7,260.5,421.19,0
3,19,11,0,1,18,260.5,421.19,0
4,19,10,0,0,49,260.5,421.19,0
5,19,13,6,2,3,260.5,421.19,0
6,19,13,0,1,8,260.5,421.19,0
7,19,13,5,0,2,260.5,421.19,0
8,19,14,0,2,23,260.5,421.19,0
9,19,11,0,3,24,260.5,421.19,0
10,19,11,0,0,15,260.5,421.19,0
11,19,10,0,0,0,260.5,421.19,0
12,19,10,0,0,24,260.5,421.19,0
13,19,12,12,4,7,260.5,421.19,0
14,19,10,0,3,29,260.5,421.19,0
15,19,10,0,0,7,260.5,421.19,0
16,19,13,0,2,39,260.5,421.19,0
17,19,10,0,0,37,260.5,421.19,0
18,19,13,0,3,34,260.5,421.19,0
19,19,15,4,2,35,260.5,421.19,0
20,19,11,0,0,2,260.5,421.19,0
21,19,11,6,3,24,260.5,421.19,0
22,19,14,0,0,33,260.5,421.19,0
23,19,14,4,2,9,260.5,421.19,0
24,19,11,0,1,27,260.5,421.19,0
25,19,10,0,0,8,260.5,421.19,0
26,19,11,0,0,31,260.5,421.19,0
27,19,12,0,1,37,260.5,421.19,0
28,19,11,0,2,31,260.5,421.19,0
29,19,15,0,2,21,260.5,421.19,0
30,19,16,0,2,14,260.5,421.19,0
31,19,14,0,2,13,260.5,421.19,0
32,19,11,0,1,2,260.5,421.19,0
33,19,12,0,2,43,260.5,421.19,0
34,19,11,0,1,9,260.5,421.19,0
35,19,11,0,0,7,260.5,421.19,0
36,19,12,0,2,31,260.5,421.19,0
37,19,15,8,2,6,260.5,421.19,0
38,19,13,0,2,12,260.5,421.19,0
39,19,11,0,3,15,260.5,421.19,0
40,19,11,0,1,9,260.5,421.19,0
41,19,14,0,0,3,260.5,421.19,0
42,19,11,0,2,11,260.5,421.19,0
43,19,13,0,1,9,260.5,421.19,0
44,19,11,0,0,19,260.5,421.19,0
45,19,10,0,0,18,260.5,421.19,0
46,19,11,0,0,54,260.5,421.19,0
47,19,10,3,1,68,260.5,421.19,0
48,19,15,21,4,32,260.5,421.19,0
49,19,15,0,1,33,260.5,421.19,0
50,19,14,20,2,12,260.5,421.19,0
51,19,14,0,2,36,260.5,421.19,0
52,19,10,0,2,14,260.5,421.19,0
53,19,12,4,1,7,260.5,421.19,0
54,19,14,0,3,34,260.5,421.19,0
55,19,13,8,1,25,260.5,421.19,0
56,19,14,8,2,4,260.5,421.19,0
57,19,11,0,1,15,260.5,421.19,0
58,19,17,4,3,34,260.5,421.19,0
59,19,12,0,2,21,260.5,421.19,0
60,19,13,0,2,15,260.5,421.19,0
61,19,11,6,2,15,260.5,421.19,0
62,19,18,20,2,19,260.5,421.19,0
63,19,13,0,2,40,260.5,421.19,0
64,19,13,0,4,9,260.5,421.19,0
65,19,11,0,0,12,260.5,421.19,0
66,19,11,0,0,30,260.5,421.19,0
67,19,10,0,0,14,260.5,421.19,0
68,19,12,0,0,14,260.5,421.19,0
69,19,11,0,0,26,260.5,421.19,0
70,19,16,10,2,69,260.5,421.19,0
71,19,11,0,1,8,260.5,421.19,0
72,19,12,0,0,8,260.5,421.19,0
73,19,13,0,0,20,260.5,421.19,0
74,19,10,0,2,10,260.5,421.19,0
75,19,10,0,1,16,260.5,421.19,0
76,19,12,0,2,23,260.5,421.19,0
77,19,14,0,2,24,260.5,421.19,0
78,19,14,10,2,7,260.5,421.19,0
79,19,10,0,0,17,260.5,421.19,0
80,19,14,0,3,22,260.5,421.19,0
81,19,11,6,3,23,260.5,421.19,0
82,19,14,0,1,15,260.5,421.19,0
83,19,10,0,0,6,260.5,421.19,0
84,19,10,0,0,31,260.5,421.19,0
85,19,14,0,3,38,260.5,421.19,0
86,19,14,6,2,41,260.5,421.19,0
87,19,15,0,1,18,260.5,421.19,0
88,19,13,0,2,21,260.5,421.19,0
89,19,11,0,3,7,260.5,421.19,0
90,19,11,0,2,37,260.5,421.19,0
91,19,10,0,0,14,260.5,421.19,0
92,19,11,0,1,19,260.5,421.19,0
93,19,10,0,0,2,260.5,421.19,0
94,19,13,15,0,35,260.5,421.19,0
95,19,12,0,0,8,260.5,421.19,0
96,19,12,0,1,17,260.5,421.19,0
97,19,13,0,2,26,260.5,421.19,0
98,19,10,0,1,45,260.5,421.19,0
99,19,12,0,2,47,260.5,421.19,0
100,19,14,0,0,23,260.5,421.19,0
101,19,13,0,2,16,260.5,421.19,0
102,19,10,0,0,23,260.5,421.19,1
103,19,12,0,0,21,260.5,421.19,0
104,19,12,0,0,37,260.5,421.19,0
105,19,14,6,4,20,260.5,421.19,0
106,19,12,3,4,16,260.5,421.19,0
107,19,13,10,1,35,260.5,421.19,0
108,19,11,0,0,18,260.5,421.19,0
109,19,11,0,1,13,260.5,421.19,0
110,19,14,6,1,60,260.5,421.19,0
111,19,12,0,3,29,260.5,421.19,0
112,19,13,0,2,19,260.5,421.19,0
113,19,12,0,0,22,260.5,421.19,0
114,19,12,0,0,30,260.5,421.19,0
115,19,13,0,0,15,260.5,421.19,0
116,19,11,0,1,31,260.5,421.19,0
117,19,10,0,0,29,260.5,421.19,0
118,19,14,12,2,35,260.5,421.19,0
119,19,12,0,1,20,260.5,421.19,0
120,19,11,0,1,11,260.5,421.19,0
121,19,16,0,4,19,260.5,421.19,0
122,19,16,6,3,30,260.5,421.19,0
123,19,14,0,1,8,260.5,421.19,0
124,19,10,0,1,13,260.5,421.19,0
125,19,12,0,0,25,260.5,421.19,0
126,19,12,6,2,42,260.5,421.19,0
127,19,10,0,0,28,260.5,421.19,0
128,19,14,8,2,37,260.5,421.19,0
129,19,14,6,2,25,260.5,421.19,0
130,19,12,0,0,21,260.5,421.19,0
131,19,11,5,1,38,260.5,421.19,0
132,19,10,0,0,30,260.5,421.19,0
133,19,13,0,4,35,260.5,421.19,0
134,19,14,6,1,30,260.5,421.19,0
135,19,13,0,0,15,260.5,421.19,0
136,19,14,0,2,79,260.5,421.19,0
137,19,12,0,2,28,260.5,421.19,0
138,19,15,0,3,57,260.5,421.19,0
139,19,11,0,5,43,260.5,421.19,0
140,19,12,0,0,22,260.5,421.19,0
141,19,12,6,2,29,260.5,421.19,0
142,19,14,0,1,27,260.5,421.19,0
143,19,12,0,2,40,260.5,421.19,0
144,19,12,0,0,22,260.5,421.19,0
145,19,13,1,1,5,260.5,421.19,0
146,19,11,0,0,61,260.5,421.19,0
147,19,15,0,2,11,260.5,421.19,0
148,19,14,0,0,49,260.5,421.19,0
149,19,13,0,2,5,260.5,421.19,0
150,19,15,14,2,55,260.5,421.19,0
151,19,11,0,1,21,260.5,421.19,0
152,19,16,8,3,22,260.5,421.19,0
153,19,12,0,2,15,260.5,421.19,0
154,19,14,0,2,6,260.5,421.19,0
155,19,11,3,2,35,260.5,421.19,0
156,19,10,0,0,19,260.5,421.19,0
157,19,10,0,0,37,260.5,421.19,0
158,19,14,6,3,20,260.5,421.19,0
159,19,12,0,1,86,260.5,421.19,0
160,19,14,0,5,20,260.5,421.19,0
161,19,13,0,3,19,260.5,421.19,0
162,19,14,1,1,17,260.5,421.19,0
163,19,14,0,1,32,260.5,421.19,0
164,19,10,0,1,14,260.5,421.19,0
165,19,14,4,5,35,260.5,421.19,0
166,19,12,2,1,18,260.5,421.19,0
167,19,10,0,0,13,260.5,421.19,0
168,19,12,2,2,7,260.5,421.19,1
169,19,10,0,0,44,260.5,421.19,0
170,19,12,0,1,68,260.5,421.19,0
171,19,10,0,0,14,260.5,421.19,0
172,19,11,0,1,7,260.5,421.19,0
173,19,15,0,0,3,260.5,421.19,0
174,19,12,0,0,12,260.5,421.19,0
175,19,12,0,0,22,260.5,421.19,0
176,19,13,6,2,32,260.5,421.19,0
177,19,15,0,1,9,260.5,421.19,0
178,19,15,0,4,16,260.5,421.19,0
179,19,12,0,0,41,260.5,421.19,0
180,19,12,0,0,39,260.5,421.19,0
181,19,14,0,5,25,260.5,421.19,0
182,19,12,6,1,29,260.5,421.19,0
183,19,12,0,2,10,260.5,421.19,0
1,20,10,0,0,9,261.4,392.97,1
2,20,12,0,1,5,261.4,392.97,0
3,20,11,0,2,17,261.4,392.97,0
4,20,10,0,0,28,261.4,392.97,0
5,20,13,0,1,8,261.4,392.97,0
6,20,14,16,3,16,261.4,392.97,0
7,20,13,6,1,10,261.4,392.97,0
8,20,14,0,1,22,261.4,392.97,0
9,20,11,0,3,17,261.4,392.97,0
10,20,11,0,0,12,261.4,392.97,0
11,20,10,0,0,6,261.4,392.97,0
12,20,10,0,0,13,261.4,392.97,0
13,20,12,0,4,12,261.4,392.97,0
14,20,10,0,1,34,261.4,392.97,0
15,20,11,10,1,15,261.4,392.97,0
16,20,13,6,2,38,261.4,392.97,0
17,20,10,0,0,26,261.4,392.97,0
18,20,13,0,2,35,261.4,392.97,0
19,20,15,3,1,30,261.4,392.97,0
20,20,11,0,0,3,261.4,392.97,0
21,20,11,0,3,30,261.4,392.97,0
22,20,15,6,2,13,261.4,392.97,0
23,20,14,6,1,8,261.4,392.97,0
24,20,11,0,0,24,261.4,392.97,0
25,20,10,0,0,11,261.4,392.97,0
26,20,11,0,0,29,261.4,392.97,0
27,20,12,0,2,22,261.4,392.97,0
28,20,11,0,3,32,261.4,392.97,0
29,20,15,0,0,17,261.4,392.97,0
30,20,16,0,2,6,261.4,392.97,0
31,20,14,0,3,33,261.4,392.97,0
32,20,11,6,1,0,261.4,392.97,0
33,20,12,11,2,39,261.4,392.97,0
34,20,11,0,2,14,261.4,392.97,0
35,20,11,0,1,3,261.4,392.97,0
36,20,12,0,1,22,261.4,392.97,0
37,20,15,6,2,0,261.4,392.97,0
38,20,13,0,1,9,261.4,392.97,0
39,20,11,0,1,6,261.4,392.97,0
40,20,11,0,1,10,261.4,392.97,0
41,20,15,8,1,13,261.4,392.97,0
42,20,11,0,2,1,261.4,392.97,0
43,20,13,0,2,14,261.4,392.97,0
44,20,11,0,0,14,261.4,392.97,0
45,20,10,0,0,17,261.4,392.97,0
46,20,11,0,0,53,261.4,392.97,0
47,20,10,0,0,36,261.4,392.97,0
48,20,14,0,0,28,261.4,392.97,0
49,20,15,0,1,27,261.4,392.97,0
50,20,13,0,0,14,261.4,392.97,0
51,20,14,0,0,23,261.4,392.97,0
52,20,10,0,0,11,261.4,392.97,0
53,20,12,2,0,2,261.4,392.97,0
54,20,14,0,0,32,261.4,392.97,0
55,20,13,5,0,24,261.4,392.97,0
56,20,14,5,2,2,261.4,392.97,0
57,20,11,0,1,10,261.4,392.97,0
58,20,17,4,4,31,261.4,392.97,0
59,20,12,6,1,25,261.4,392.97,0
60,20,13,0,1,19,261.4,392.97,0
61,20,11,6,2,22,261.4,392.97,0
62,20,17,6,1,26,261.4,392.97,0
63,20,13,0,1,57,261.4,392.97,0
64,20,13,18,2,8,261.4,392.97,0
65,20,11,0,0,14,261.4,392.97,0
66,20,11,0,1,19,261.4,392.97,0
67,20,10,0,0,44,261.4,392.97,0
68,20,12,0,0,14,261.4,392.97,0
69,20,12,0,3,14,261.4,392.97,0
70,20,16,15,1,66,261.4,392.97,0
71,20,11,0,1,11,261.4,392.97,0
72,20,12,0,0,17,261.4,392.97,0
73,20,13,0,1,24,261.4,392.97,0
74,20,10,0,1,6,261.4,392.97,0
75,20,10,0,1,18,261.4,392.97,0
76,20,12,0,3,17,261.4,392.97,0
77,20,14,0,1,26,261.4,392.97,0
78,20,14,0,2,13,261.4,392.97,0
79,20,10,0,1,20,261.4,392.97,0
80,20,14,0,1,28,261.4,392.97,0
81,20,11,0,2,21,261.4,392.97,0
82,20,14,0,2,8,261.4,392.97,0
83,20,10,0,0,4,261.4,392.97,0
84,20,10,0,0,36,261.4,392.97,0
85,20,14,0,3,23,261.4,392.97,0
86,20,14,0,3,32,261.4,392.97,0
87,20,15,0,3,19,261.4,392.97,0
88,20,13,0,0,13,261.4,392.97,0
89,20,11,5,2,10,261.4,392.97,0
90,20,12,6,3,39,261.4,392.97,0
91,20,10,0,0,14,261.4,392.97,0
92,20,11,0,1,37,261.4,392.97,0
93,20,10,0,0,5,261.4,392.97,0
94,20,13,12,0,33,261.4,392.97,0
95,20,12,0,0,8,261.4,392.97,0
96,20,12,0,1,26,261.4,392.97,0
97,20,13,0,2,37,261.4,392.97,0
98,20,10,0,0,51,261.4,392.97,0
99,20,12,0,2,37,261.4,392.97,0
100,20,15,15,0,27,261.4,392.97,0
101,20,13,0,2,14,261.4,392.97,0
102,20,10,0,0,33,261.4,392.97,1
103,20,12,0,0,24,261.4,392.97,0
104,20,12,0,0,23,261.4,392.97,0
105,20,13,0,0,27,261.4,392.97,0
106,20,12,6,4,25,261.4,392.97,0
107,20,13,0,0,17,261.4,392.97,0
108,20,11,0,0,15,261.4,392.97,0
109,20,11,3,1,22,261.4,392.97,0
110,20,14,0,0,64,261.4,392.97,0
111,20,12,0,1,23,261.4,392.97,0
112,20,13,3,1,20,261.4,392.97,0
113,20,12,0,1,25,261.4,392.97,0
114,20,12,0,0,36,261.4,392.97,0
115,20,13,0,0,22,261.4,392.97,0
116,20,11,0,1,33,261.4,392.97,0
117,20,10,0,0,27,261.4,392.97,0
118,20,14,0,1,37,261.4,392.97,0
119,20,12,0,2,15,261.4,392.97,0
120,20,11,0,1,24,261.4,392.97,0
121,20,16,12,1,17,261.4,392.97,0
122,20,16,0,2,31,261.4,392.97,0
123,20,14,0,3,12,261.4,392.97,0
124,20,10,0,0,16,261.4,392.97,0
125,20,12,0,1,28,261.4,392.97,0
126,20,12,0,0,43,261.4,392.97,0
127,20,10,0,0,40,261.4,392.97,0
128,20,14,0,1,53,261.4,392.97,0
129,20,14,0,2,30,261.4,392.97,0
130,20,12,0,0,13,261.4,392.97,0
131,20,11,3,1,44,261.4,392.97,0
132,20,10,0,0,21,261.4,392.97,0
133,20,13,0,1,24,261.4,392.97,0
134,20,14,0,1,26,261.4,392.97,0
135,20,13,0,0,22,261.4,392.97,0
136,20,14,0,4,83,261.4,392.97,0
137,20,12,0,1,28,261.4,392.97,0
138,20,15,0,4,57,261.4,392.97,0
139,20,11,15,2,52,261.4,392.97,0
140,20,12,0,0,15,261.4,392.97,0
141,20,12,3,0,33,261.4,392.97,0
142,20,14,0,1,28,261.4,392.97,0
143,20,12,0,4,54,261.4,392.97,0
144,20,12,0,0,47,261.4,392.97,0
145,20,13,0,1,7,261.4,392.97,0
146,20,11,0,1,54,261.4,392.97,0
147,20,15,0,1,8,261.4,392.97,0
148,20,15,18,1,80,261.4,392.97,0
149,20,13,0,2,15,261.4,392.97,0
150,20,15,0,2,50,261.4,392.97,0
151,20,11,0,0,16,261.4,392.97,0
152,20,16,7,3,22,261.4,392.97,0
153,20,12,0,0,22,261.4,392.97,0
154,20,14,3,2,10,261.4,392.97,0
155,20,11,0,3,26,261.4,392.97,0
156,20,10,0,0,17,261.4,392.97,0
157,20,10,0,0,29,261.4,392.97,0
158,20,14,6,1,21,261.4,392.97,0
159,20,12,4,2,99,261.4,392.97,0
160,20,14,0,4,22,261.4,392.97,0
161,20,13,0,2,20,261.4,392.97,0
162,20,14,0,2,16,261.4,392.97,0
163,20,15,0,3,21,261.4,392.97,0
164,20,10,0,1,12,261.4,392.97,0
165,20,13,3,1,21,261.4,392.97,0
166,20,12,0,3,7,261.4,392.97,0
167,20,10,0,0,17,261.4,392.97,0
168,20,12,0,2,12,261.4,392.97,1
169,20,10,0,0,63,261.4,392.97,0
170,20,12,0,3,57,261.4,392.97,0
171,20,10,0,0,14,261.4,392.97,0
172,20,11,0,1,8,261.4,392.97,0
173,20,15,0,0,7,261.4,392.97,0
174,20,12,1,1,5,261.4,392.97,0
175,20,12,0,0,41,261.4,392.97,0
176,20,13,2,2,42,261.4,392.97,0
177,20,15,0,2,13,261.4,392.97,0
178,20,15,0,4,25,261.4,392.97,0
179,20,12,0,0,44,261.4,392.97,0
180,20,12,0,0,36,261.4,392.97,0
181,20,14,0,1,21,261.4,392.97,0
182,20,12,0,1,23,261.4,392.97,0
183,20,12,0,0,12,261.4,392.97,0
1,21,10,0,0,25,262.6,390.37,1
2,21,12,0,1,5,262.6,390.37,0
3,21,11,6,2,12,262.6,390.37,0
4,21,10,0,0,32,262.6,390.37,0
5,21,13,0,2,6,262.6,390.37,0
6,21,13,0,1,7,262.6,390.37,0
7,21,13,4,1,10,262.6,390.37,0
8,21,14,0,1,32,262.6,390.37,0
9,21,11,0,2,17,262.6,390.37,0
10,21,11,0,0,12,262.6,390.37,0
11,21,10,0,0,0,262.6,390.37,0
12,21,10,0,0,31,262.6,390.37,0
13,21,12,0,5,10,262.6,390.37,0
14,21,10,0,3,36,262.6,390.37,0
15,21,11,0,0,9,262.6,390.37,0
16,21,13,2,3,40,262.6,390.37,0
17,21,10,0,0,25,262.6,390.37,0
18,21,13,0,1,31,262.6,390.37,0
19,21,15,4,1,39,262.6,390.37,0
20,21,11,0,0,10,262.6,390.37,0
21,21,11,0,2,14,262.6,390.37,0
22,21,15,6,2,22,262.6,390.37,0
23,21,14,0,1,10,262.6,390.37,0
24,21,11,0,1,20,262.6,390.37,0
25,21,10,0,0,15,262.6,390.37,0
26,21,11,0,0,21,262.6,390.37,0
27,21,12,4,3,29,262.6,390.37,0
28,21,11,10,1,47,262.6,390.37,0
29,21,15,0,2,20,262.6,390.37,0
30,21,16,0,2,15,262.6,390.37,0
31,21,14,0,1,18,262.6,390.37,0
32,21,11,0,0,5,262.6,390.37,0
33,21,12,0,0,38,262.6,390.37,0
34,21,11,0,3,15,262.6,390.37,0
35,21,11,0,1,19,262.6,390.37,0
36,21,13,0,4,36,262.6,390.37,0
37,21,15,6,3,2,262.6,390.37,0
38,21,13,0,1,6,262.6,390.37,0
39,21,11,0,3,5,262.6,390.37,0
40,21,11,0,2,17,262.6,390.37,0
41,21,15,0,0,16,262.6,390.37,0
42,21,11,0,1,6,262.6,390.37,0
43,21,13,0,3,10,262.6,390.37,0
44,21,11,0,0,18,262.6,390.37,0
45,21,10,0,0,20,262.6,390.37,0
46,21,12,20,1,47,262.6,390.37,0
47,21,10,0,0,28,262.6,390.37,0
48,21,15,15,0,39,262.6,390.37,0
49,21,16,9,1,33,262.6,390.37,0
50,21,14,6,2,8,262.6,390.37,0
51,21,14,0,0,31,262.6,390.37,0
52,21,10,0,0,9,262.6,390.37,0
53,21,13,5,2,9,262.6,390.37,0
54,21,15,10,2,37,262.6,390.37,0
55,21,13,5,1,21,262.6,390.37,0
56,21,14,0,1,0,262.6,390.37,0
57,21,11,0,0,10,262.6,390.37,0
58,21,17,0,4,44,262.6,390.37,0
59,21,12,6,1,17,262.6,390.37,0
60,21,14,10,1,21,262.6,390.37,0
61,21,11,18,0,20,262.6,390.37,0
62,21,17,0,1,18,262.6,390.37,0
63,21,13,0,3,25,262.6,390.37,0
64,21,13,0,5,11,262.6,390.37,0
65,21,11,0,0,13,262.6,390.37,0
66,21,12,6,2,20,262.6,390.37,0
67,21,10,0,0,21,262.6,390.37,0
68,21,12,10,0,20,262.6,390.37,0
69,21,12,0,3,11,262.6,390.37,0
70,21,16,0,2,70,262.6,390.37,0
71,21,11,0,1,9,262.6,390.37,0
72,21,12,1,1,20,262.6,390.37,0
73,21,13,0,1,15,262.6,390.37,0
74,21,10,0,1,9,262.6,390.37,0
75,21,10,0,1,11,262.6,390.37,0
76,21,12,0,2,35,262.6,390.37,0
77,21,15,8,2,26,262.6,390.37,0
78,21,14,10,1,6,262.6,390.37,0
79,21,11,6,3,17,262.6,390.37,0
80,21,15,0,5,20,262.6,390.37,0
81,21,11,0,4,19,262.6,390.37,0
82,21,14,0,1,4,262.6,390.37,0
83,21,10,0,0,9,262.6,390.37,0
84,21,10,0,0,33,262.6,390.37,0
85,21,14,0,2,27,262.6,390.37,0
86,21,14,6,3,24,262.6,390.37,0
87,21,15,0,1,12,262.6,390.37,0
88,21,13,0,1,14,262.6,390.37,0
89,21,11,0,2,9,262.6,390.37,0
90,21,12,6,3,46,262.6,390.37,0
91,21,10,0,0,12,262.6,390.37,0
92,21,11,0,1,18,262.6,390.37,0
93,21,10,0,0,2,262.6,390.37,0
94,21,13,0,0,21,262.6,390.37,0
95,21,12,0,0,12,262.6,390.37,0
96,21,12,0,1,17,262.6,390.37,0
97,21,13,7,1,25,262.6,390.37,0
98,21,10,0,2,57,262.6,390.37,0
99,21,12,6,2,40,262.6,390.37,0
100,21,15,0,0,26,262.6,390.37,0
101,21,13,0,2,22,262.6,390.37,0
102,21,10,0,0,41,262.6,390.37,1
103,21,12,0,0,33,262.6,390.37,0
104,21,12,0,0,45,262.6,390.37,0
105,21,14,4,1,35,262.6,390.37,0
106,21,12,0,6,23,262.6,390.37,0
107,21,13,0,2,38,262.6,390.37,0
108,21,11,0,0,24,262.6,390.37,0
109,21,11,0,1,5,262.6,390.37,0
110,21,14,0,1,60,262.6,390.37,0
111,21,12,0,2,29,262.6,390.37,0
112,21,13,0,1,19,262.6,390.37,0
113,21,12,0,0,27,262.6,390.37,0
114,21,12,0,0,38,262.6,390.37,0
115,21,13,0,0,21,262.6,390.37,0
116,21,11,0,0,35,262.6,390.37,0
117,21,10,0,0,23,262.6,390.37,0
118,21,15,10,3,40,262.6,390.37,0
119,21,12,0,1,21,262.6,390.37,0
120,21,11,0,1,23,262.6,390.37,0
121,21,16,0,1,21,262.6,390.37,0
122,21,16,0,4,43,262.6,390.37,0
123,21,14,0,4,9,262.6,390.37,0
124,21,10,0,1,5,262.6,390.37,0
125,21,12,0,0,24,262.6,390.37,0
126,21,13,0,4,41,262.6,390.37,0
127,21,10,0,0,37,262.6,390.37,0
128,21,14,0,1,47,262.6,390.37,0
129,21,14,10,2,32,262.6,390.37,0
130,21,12,0,0,15,262.6,390.37,0
131,21,11,0,1,36,262.6,390.37,0
132,21,10,0,1,19,262.6,390.37,0
133,21,13,0,2,28,262.6,390.37,0
134,21,14,0,0,23,262.6,390.37,0
135,21,13,0,1,15,262.6,390.37,0
136,21,14,0,3,96,262.6,390.37,0
137,21,12,0,3,30,262.6,390.37,0
138,21,15,0,1,70,262.6,390.37,0
139,21,11,0,4,54,262.6,390.37,0
140,21,12,0,0,34,262.6,390.37,0
141,21,13,19,3,45,262.6,390.37,0
142,21,15,6,3,37,262.6,390.37,0
143,21,12,0,2,54,262.6,390.37,0
144,21,12,0,0,41,262.6,390.37,0
145,21,13,0,1,5,262.6,390.37,0
146,21,11,0,0,89,262.6,390.37,0
147,21,15,0,3,13,262.6,390.37,0
148,21,15,15,1,80,262.6,390.37,0
149,21,13,0,2,25,262.6,390.37,0
150,21,15,0,1,63,262.6,390.37,0
151,21,11,0,0,12,262.6,390.37,0
152,21,16,2,2,26,262.6,390.37,0
153,21,12,0,0,23,262.6,390.37,0
154,21,14,3,2,12,262.6,390.37,0
